10076,3460
2511,8537
899,2906
341,1797
8756,5292
9766,2073
492,7393
3801,8742
7592,10251
2569,7393
8592,10248
7992,7720
7992,9173
9686,6566
2283,6455
2283,7720
2276,2089
3869,449
3869,8898
4267,6802
4267,6802
1423,4474
10367,9168
10367,9086
10367,9193
10367,9086
767,6720
1806,6720
6158,8898
2451,7086
3597,7827
3597,10061
1777,7805
862,12042
4352,3988
6185,5276
430,2481
6711,3285
7619,5276
7619,4231
10043,7992
2929,9173
7732,8722
10043,7992
10043,8129
3487,4508
8868,7915
8868,1973
10315,5937
1959,8929
6594,7525
3167,7011
3167,8661
2198,2955
971,8779
971,7513
1584,3508
8970,1053
6074,342
2911,2838
8970,8537
2736,1797
8858,5292
5187,2073
7679,7393
7015,7393
3625,6455
3625,7073
1961,6802
9374,2481
9166,5508
725,5276
10183,4741
10043,7915
10043,1973
8469,7525
3167,2200
3167,2170
3167,9978
1584,4324
1808,2838
5734,1797
6697,2073
6455,7393
7644,6052
7501,6455
7501,7720
1806,6720
5521,4741
10176,1797
9061,2073
10224,7393
1147,4741
6648,1797
8307,2073
7720,7393
2276,7393
9794,8006
7313,5636
2231,5299
9247,8852
5569,9247
10386,9249
746,7738
9234,7738
10285,3795
9563,7283
7945,7283
5694,7283
735,3795
7473,4930
9713,7283
854,5350
7969,7077
7969,7371
7707,6292
5302,5691
5302,5692
10172,2728
2708,2728
3710,7136
10397,7011
4921,9816
3768,3060
1118,7710
1118,5229
2889,1522
2889,7540
6686,5223
6686,10065
6382,5223
6230,3398
6230,8779
3710,1989
8270,1697
9743,8661
9743,2325
9743,2955
2331,2955
7540,2955
7540,5290
2065,5290
7042,8779
7042,7513
7136,9325
7136,2230
4889,6097
4889,3236
2200,7042
2200,1186
1057,1855
1057,9967
8735,8146
854,7361
9967,7379
2198,5725
5703,9563
6515,3420
6515,6439
6515,7707
7552,6352
3022,7552
9713,6352
6783,6913
694,5302
5199,6913
1802,6650
8998,6650
7511,10210
7552,7707
7552,7121
5302,7603
1603,7707
7552,7707
4263,3758
3828,7136
3828,8915
6960,6650
3710,3737
9458,7136
3082,2235
707,7121
7965,7233
7136,2235
7136,9458
1513,3649
1513,8017
1513,8403
3451,2577
3451,6477
3710,5302
7713,1198
3133,5441
5866,5441
7351,3957
9668,3957
1067,4121
1067,6219
9424,4254
6988,7994
4719,7783
2971,8895
2971,6764
2971,5093
3119,8815
4006,7783
883,10207
4889,6097
2605,4482
1151,4461
6436,7146
5211,3015
9269,7055
2884,3015
1062,8144
2713,6640
2713,9887
5287,2614
3063,8493
2057,3051
2057,5959
2057,6304
3566,3808
1621,6740
6554,9927
5324,10147
5761,6307
3865,3284
3106,5869
7656,1548
531,2065
531,5234
3700,1548
1375,2425
1375,2426
6686,5400
4324,1584
2292,7937
5191,6627
4260,6501
3617,6764
7160,3058
7160,3070
6307,7704
6307,547
6307,3508
6494,3058
6494,3070
1220,4324
2931,5400
7816,1226
3793,4789
3793,4041
2598,1061
2598,9017
2598,3659
10134,793
10134,1061
10134,9017
10159,8051
10159,1691
2435,4435
4227,8523
8238,1712
781,1235
3365,10339
8201,3947
5517,2529
781,1235
6105,1235
7671,4537
1891,1126
1891,1441
1891,270
8296,10075
6724,8030
10326,3713
10460,7684
1891,1126
8158,6633
8714,2840
8967,4451
7412,728
2637,425
9219,1441
3845,7525
4882,986
2793,2625
7549,9440
3850,3655
9253,6955
3138,4364
2511,1092
8564,2581
5740,8766
6518,8766
3845,2581
1449,356
341,9345
1182,8095
8640,2027
3167,8779
3167,7011
3167,8661
9296,8746
3193,2555
2598,2015
2598,6798
10134,3659
8390,1181
1182,6633
2516,728
1440,1441
4963,2625
5837,9440
8965,2027
9151,6965
5469,8190
8762,9866
9366,9059
7248,7653
8839,5939
4184,7767
4750,6802
9006,6466
2347,7524
952,5580
2283,7720
2283,9438
7050,7315
6343,9160
9853,9602
316,1688
2100,8642
3870,5508
10043,7827
10043,7992
9150,6982
7531,9946
5723,7321
9110,8507
10043,8298
10043,8320
10329,5969
902,5508
1645,3434
1921,2269
1493,4368
7629,5270
8940,8288
5493,1608
1873,9370
10043,8129
10043,7992
4586,6383
6374,4648
5771,8713
5771,7071
8288,9425
6822,5483
3167,10300
3167,2325
9668,8746
9282,2555
3708,1181
8367,3474
3308,6633
1557,9440
7015,9866
5353,7653
3552,5939
1961,6802
492,7720
492,6455
9762,5969
6158,5508
5620,2269
536,5508
642,4368
4346,9370
3141,4648
8101,9425
3167,4018
3167,8240
4844,8746
6824,1181
7897,6633
3326,9440
6773,9866
2920,7653
5187,5939
4267,6802
7976,5969
5621,2269
6796,4368
7518,9425
9309,8746
7720,9866
10061,7653
9632,6802
9632,6297
4998,2269
19065,9866
5167,7653
9087,2269
9792,9866
5723,7653
9071,2269
8729,9866
8729,5697
4750,7653
9174,2269
2569,9866
5566,2269
2086,9866
9860,9866
6150,2269
7527,9866
6131,2269
5187,9866
6147,2269
6368,9866
6166,2269
14105,9866
6137,2269
6418,9866
9088,2269
10420,9866
476,2269
7780,9866
9076,2269
9188,9866
5624,2269
584,9866
584,9173
5618,2269
975,9866
2307,2269
6343,9866
4384,2269
4326,9866
4326,639
2588,2269
2248,2269
2594,9866
9157,2269
9158,2269
2036,2269
2181,2269
541,2269
697,2269
2212,2269
7860,2269
4307,2269
9069,2269
2492,2269
5260,2269
2401,2269
2204,2269
6470,2269
442,2269
3078,2269
9284,2269
2093,2269
7108,2269
9837,8006
1069,5901
1046,5373
9249,UNITED KINGDOM (GB)
5670,9247
9713,5627
9362,7738
10155,7283
8149,7283
7707,7283
2740,9776
9713,9807
9807,7283
9746,6650
3773,7136
5240,7077
5240,7371
7707,6292
5373,3374
2781,2728
2781,3795
3765,7136
3765,7710
3710,7136
10392,9816
5901,3060
9807,7011
3710,1989
6977,5856
6686,5223
6686,10065
4401,4018
11051,4018
11051,8240
11051,2447
3735,1989
365,1934
7150,2680
4127,2955
1697,1855
1697,9967
2170,5290
1081,7042
1081,3787
2198,6097
2198,3236
4630,8661
2955,7379
4138,8661
2200,5725
7552,9563
4880,4917
4624,6445
3517,7552
949,6352
9947,6913
284,6650
9237,6913
5302,6650
10428,6650
7707,10210
1304,7707
1304,7707
9538,7707
8790,7707
7552,3812
5739,7136
5739,8915
9884,6650
3812,3737
10150,7399
4002,2235
6950,7136
7975,7233
3768,4303
618,5229
521,9751
3768,5302
8662,1198
5205,5441
6960,5441
3878,2235
7542,3957
7542,4487
4613,2235
4613,9458
2560,4719
2560,7994
7965,7994
7631,7783
4533,8731
4533,3787
4533,6097
10210,8815
5991,7783
7994,7783
7994,6764
7994,8731
8558,3376
8558,5729
4461,7045
6449,5118
2605,4482
3931,7160
4884,3615
8556,10321
4437,7547
4437,2713
4437,6214
2597,1653
2760,1172
6672,5881
3968,8493
8609,4379
10124,5016
10124,3084
8268,9927
1454,8493
6072,6307
6072,1872
1579,1653
3865,3284
6686,965
5052,3725
5052,2649
6632,1548
5332,2425
5332,2426
582,8075
10395,8075
9518,7545
4149,4324
3107,1584
2926,1211
6602,7099
1220,4324
8176,6397
5798,3058
6619,4129
5586,2555
3099,5400
9888,4661
3550,4986
3550,1041
2150,782
6072,2791
875,7661
4167,8523
4227,5152
6362,2652
8113,3636
5612,6440
3818,7114
9219,3991
423,7341
423,3474
6724,7684
8967,4451
4974,7017
6647,4362
1284,8321
6472,8296
10429,4592
5871,4133
7839,10191
4136,2027
7900,7814
5738,3689
6284,2865
7875,8842
4430,2625
5484,9496
6174,1967
8564,6424
5738,3689
10460,8531
7355,7182
3716,5871
10176,6933
5958,3619
1046,3972
1046,7384
1046,10170
3167,8779
3167,3787
3167,6097
5024,7042
5024,8779
5024,3787
4613,9338
3594,8493
10124,9688
10124,9692
10124,9927
2774,6188
1585,3694
8365,6444
6769,4592
3500,8842
4963,2625
847,9496
5734,5871
6121,7015
5697,8750
19065,9866
584,9173
584,9866
584,9173
653,7858
653,697
6090,6711
2276,7720
2276,9138
2276,9173
4267,6802
6368,7718
6368,7992
5187,9849
5187,3597
1750,7748
5836,7889
6343,8641
2100,8642
8705,9452
10043,7992
10043,7827
824,10061
3233,7501
2222,9419
3427,8320
6547,7992
4339,6470
6251,4633
6702,7391
5365,3860
9707,2272
3425,5753
3860,4410
6162,5508
8416,9361
7518,9425
5174,9288
8562,6635
3216,5366
4453,8288
9672,6735
7132,9571
8467,6175
1466,7744
1046,7283
3167,2230
3167,3418
5024,4758
5024,2230
4615,9338
9988,6188
3001,3694
9995,6444
892,2625
6142,FRANCE (FR)
7015,9866
4326,9173
4326,9138
6343,9173
4653,7858
7881,6711
6343,7720
6343,9173
1961,6802
9081,6599
5313,10061
4004,7501
10043,8320
10043,8298
9600,9425
9592,6635
5646,8288
5654,6735
7536,6188
1204,3694
4509,6444
639,7015
4782,9866
3884,7858
3884,697
3884,5939
9716,7720
9716,9173
5369,10061
5125,7501
9489,3694
9135,7015
9135,9866
9135,2021
7720,9866
7720,639
492,7720
492,5125
492,9173
7321,10061
5730,7501
7477,3694
1998,7015
2569,9866
2207,10061
6547,7501
6547,9173
584,7015
9716,9866
9716,2021
9716,2387
722,10061
10043,7501
5125,7015
1779,9866
8844,10061
2283,7501
2283,9173
5804,7015
7780,9866
1178,10061
9189,7501
9189,9138
6343,7015
6343,9173
3597,10061
3597,8320
6418,7015
4643,10061
7720,7015
7608,10061
9866,7015
2192,10061
2580,10061
799,7015
799,2021
6185,10061
1843,7015
7171,10061
3872,7015
3872,639
2920,10061
3979,7015
5168,7015
4431,7015
4431,639
6773,7015
4750,7015
9539,7015
9539,2021
9766,7015
5187,7015
6697,7015
9061,7015
8307,7015
4571,7015
7283,8006
3060,5901
802,5533
9563,8852
7552,9247
2080,5627
511,5627
4657,4701
7707,9528
7707,7283
10047,7283
9884,7283
5302,4701
7185,5302
7185,6650
7945,7283
8836,6650
5293,7136
7969,7077
7969,7371
5240,7077
5240,7371
7473,4930
3765,2728
3765,7136
4701,7136
3765,7136
3765,7710
7011,5721
7011,6292
7582,3398
7582,8779
6570,7011
1918,2170
8735,5627
7042,4018
7364,1989
10388,2708
10388,2445
10388,3725
691,2955
7283,2955
2955,5290
1118,6097
1118,3236
4889,6097
4889,3236
7288,9584
6467,7379
8846,10300
1522,5725
9336,9563
949,6352
9713,7552
3737,7552
1217,6352
1018,6650
9563,6913
5467,6650
6913,7707
3521,7707
1603,7707
7552,7707
3462,8998
596,6650
5627,8646
2634,6738
634,3812
5302,7603
5649,2235
5046,7380
1019,8998
1818,5229
1866,5302
1106,9751
1568,5441
3003,2508
6183,5441
8631,5441
1517,7958
1517,5118
1517,4154
5921,2235
4615,2235
4615,9458
2623,4719
2623,7994
9998,7783
9751,9668
6053,7783
7541,9338
1118,6097
1118,3236
1624,7007
3763,4482
2432,7663
6215,4941
5907,5279
9975,3015
1062,5881
1502,10321
10158,7668
9217,9534
4210,6640
3784,10376
2184,6740
3593,8493
577,681
3079,1211
3079,5234
4180,8493
4180,5811
4587,936
4092,2425
4092,2426
8984,6307
9898,2065
2504,6307
2504,10134
7063,1001
1555,1899
1555,2065
1555,4324
9376,282
7819,4324
7409,7545
6795,769
6795,7273
838,4324
838,7806
329,1211
5824,1933
5824,4791
4877,1691
4877,2267
4877,8051
3606,2823
3606,3351
5583,1584
9986,2901
8486,6979
8486,8612
3938,1872
7289,4789
7289,4041
7289,8395
8380,5523
9626,5431
9626,10171
2237,5529
2237,8395
7037,4784
8819,6440
6726,8936
1970,2673
9357,1283
4111,3157
8727,1332
7988,342
6824,3222
6824,8702
6105,7602
9578,4425
6724,10399
8967,3655
5011,2829
9219,1441
1160,9276
8385,4716
8903,3655
5871,8566
6552,1155
3090,2964
3090,6891
4985,8759
8564,10075
3855,9315
9007,4647
5484,7708
8564,8766
6272,820
3845,9443
7190,5850
3845,9443
714,1724
3845,2581
3167,8779
3167,7011
3167,8661
987,5223
987,10300
2744,1046
2744,897
2744,1044
1980,10359
1980,3787
1980,6097
564,7994
615,7045
3079,8493
3079,5226
7318,526
7318,2649
898,8621
3211,5431
3211,10171
1585,3694
10326,3655
2330,2829
387,4716
3068,1155
6975,9315
3203,2581
5697,7048
2086,9866
2086,2569
584,9173
4326,9138
4326,9173
8729,9138
8729,5697
2985,8603
9632,6802
4184,8750
8947,9419
3625,7073
3625,6455
5125,7720
5125,3016
3923,5746
3341,8418
3341,8418
6343,8643
4602,9192
1806,6720
3597,8320
3597,10061
5311,7718
2929,9173
3597,7827
4766,9441
9109,8507
2590,8094
5723,7321
2339,5171
1167,6389
732,9762
6488,4043
6040,6288
6509,12042
5588,5489
8701,10043
2313,9138
906,9956
7518,9425
9029,7038
9948,5465
1576,8507
7537,7039
9918,9058
4317,6182
4317,9355
407,7915
3167,10300
987,2447
987,4018
987,8240
2744,8650
1980,2230
1980,4758
1980,7042
5564,7994
744,7045
7318,5400
7318,9688
7318,9692
2698,8621
3001,3694
4315,9315
7015,9866
1961,6802
9716,7720
605,6288
9078,9138
5251,9956
5541,7038
7752,8507
6278,7039
1980,8779
1980,3398
5135,7045
1204,3694
7265,9315
4782,9866
4750,6802
2283,7720
9044,6288
6510,9956
2372,7038
8685,8507
5674,7045
9489,3694
19065,9866
4267,6802
492,7720
492,5125
3366,9956
1717,8507
6690,7045
7477,3694
7720,9866
7720,9173
3884,7720
3884,697
3061,8507
8037,7045
9766,9866
4734,9956
10320,8507
8935,7045
1421,9956
5946,8507
8906,7045
7527,9866
8847,9956
1649,8507
5187,9866
5187,2387
4386,9956
7071,8507
6129,9866
2565,9956
6564,9866
341,9956
6129,9866
619,9956
5153,9956
7886,9956
3506,9956
8382,9956
3730,9956
4948,9956
8812,9956
3638,9956
9843,8006
7283,8852
314,5901
9978,8852
8852,UNITED KINGDOM (GB)
3022,5627
2012,5627
5302,4701
5302,7313
432,7313
609,7313
6630,7283
6630,9247
10065,4701
854,5350
9978,7283
9978,8735
5240,7077
5240,7371
8649,7136
566,7136
566,8915
7969,7077
7969,7371
3812,5223
5223,2728
5636,7136
6950,7136
412,6283
6693,4708
7283,7011
7283,8661
2369,2170
1079,7540
1079,10300
2200,8240
10082,4018
7150,2680
8424,1989
7150,2680
4018,2955
4018,2955
4018,3787
4018,6097
5229,5290
4889,6097
4889,3236
4407,6097
4407,3236
8148,10359
3727,7379
9461,10359
8915,6062
9713,7552
3082,7552
4195,7552
1416,6352
7997,6650
9690,6913
7707,6650
5072,8706
3542,7707
6913,7707
3292,8202
7136,9458
4271,6650
6960,8915
7351,7121
9646,5302
9646,6477
5627,8646
7707,5441
1172,9458
1303,8998
1513,5302
3710,5302
10210,9751
7200,6657
1064,3520
6960,5441
8779,5441
5714,4719
7136,2235
7136,9458
9743,4719
9743,5084
10144,7783
4271,2432
4271,359
7631,7783
2903,6097
2903,8323
7994,7783
7994,2555
3765,7045
7790,4768
4988,7663
1560,3015
1560,5211
7308,9823
7308,6304
5907,5279
10158,7668
3238,4941
2597,1653
7892,1385
2128,5881
4839,1001
4839,8183
10039,282
6400,6814
4100,7930
3700,1548
6036,681
2164,2425
3065,6740
4180,8493
4180,5811
3622,3622
4619,8476
8215,3839
3562,287
4330,5700
4330,6428
2210,6371
4238,2859
4238,3895
4238,8617
3579,5418
3229,2065
10023,417
10023,1226
5897,7545
3669,4505
1172,7545
660,1211
848,895
9430,5986
1555,1899
7704,3058
7704,3070
2860,6109
8677,4278
6637,574
9558,4768
4324,968
4324,2555
3466,5400
5026,10299
9511,8726
2453,1194
6726,6188
498,4859
1142,4000
1142,5152
6651,5208
9980,8310
6762,917
8401,8418
6105,342
9578,4929
6724,3315
3977,8479
10037,4290
7075,3689
1326,2543
2995,1065
4292,4203
2816,8537
7607,1094
335,6190
4882,9022
3090,5951
6767,3689
9270,6178
5484,9960
5970,7012
3716,8539
4034,2757
10250,10463
909,330
3203,6005
8033,1046
8033,897
8033,1044
9751,4613
9751,4615
3103,7994
9461,7045
4911,979
4230,9908
2820,10463
3634,6005
1764,7180
5349,9303
5743,9137
4750,9137
2021,4465
2021,5697
5125,9173
2624,8598
9568,9287
10418,9907
6343,7720
6343,3227
6368,7992
6368,7718
3869,8898
8608,8763
2100,8642
7718,7471
7718,2590
7718,3285
7179,8859
3597,8320
3597,10061
732,2407
732,5476
3597,8320
3597,10061
3597,10061
3597,7827
3597,10061
3597,7827
10043,8298
10043,8320
7870,7912
902,5508
6165,6470
1039,3434
5588,5489
4954,6319
10329,5969
6162,5508
1167,6389
8871,1911
4578,10043
8600,9937
9592,7525
4586,6383
2321,8837
2610,7525
1904,3664
6822,6423
7535,5351
8033,8650
9751,4719
9751,5118
2274,7994
6019,7045
9223,979
7585,9908
3597,9137
5353,9137
7780,9173
2276,7720
2276,5125
460,6470
905,5508
7501,1911
7521,10043
3052,5351
5458,7045
8820,979
5353,9137
7248,9137
4851,9173
4004,7720
7827,6470
10043,5351
4184,9137
3597,9137
1339,9173
2283,7720
2283,6455
3782,9137
584,9173
7501,7720
7501,6455
3333,9137
5743,9137
1759,9173
492,7720
492,5125
10212,9173
9152,9137
357,9173
6418,9173
9037,9173
2249,9137
492,9173
492,7393
7814,9137
3884,9137
3884,5939
9319,9137
9881,9137
522,9137
7669,8006
3795,9247
1069,5901
9234,9247
5373,5627
5373,5627
5636,4701
465,7313
4827,7313
2132,7313
6606,4701
6606,6861
6913,5763
7077,7371
7969,7077
7969,7371
3587,7283
1186,7283
10065,7136
854,5350
6228,2728
6228,7011
10386,7136
8483,8273
8240,6292
8240,7011
6950,5223
7285,7011
7285,8661
2708,2325
1118,10300
1118,7540
7285,8661
7285,8240
1118,4018
1118,8240
1947,4018
469,2170
3752,2833
9965,2955
3167,2955
3167,8779
5642,5290
4407,6097
4407,3236
2200,3787
2200,6097
3765,1057
3765,561
3805,7898
9537,10397
5084,6562
9778,7552
7185,7552
4255,7552
1845,6352
1416,6913
1888,7707
511,6913
521,9953
6913,7707
7552,7707
507,9383
9713,10210
5088,6650
8966,8915
7707,7121
494,6650
5839,8972
9936,5441
3710,9458
8423,8998
5302,7007
5140,5302
6657,9751
6657,3887
10210,6657
1859,3520
707,6657
2331,6732
7994,4719
5627,4613
5627,4615
9743,4719
9743,5084
9743,2235
3523,4719
3523,7994
765,8746
2988,8815
7136,10330
7136,953
8473,8731
8473,10302
8473,2466
8915,8398
8915,4194
7005,7045
7984,5118
5084,7663
8739,5226
9789,4941
9789,9665
9789,5539
1062,5279
5080,4941
6853,1217
2597,1653
5418,7930
1807,3615
6728,282
3932,282
3932,7668
3932,7934
8881,4210
8881,7063
1407,5418
9034,10147
3379,5637
9743,9927
6336,8114
5343,2425
5343,2426
5343,2458
6287,2425
6287,2426
6287,2458
7211,8476
1218,8075
3186,2111
3186,5445
9831,2065
9831,9736
2288,2065
2288,7835
9510,1548
3314,7811
3314,8247
7935,5400
8137,14649
1163,7545
9556,4129
9556,5234
9556,4149
2107,418
2107,1226
4036,8731
4780,992
8634,2777
8634,2555
10378,4129
1272,3058
1272,3070
1272,7704
8743,3058
4186,6109
8293,2555
8140,4278
8140,8677
8140,5370
6056,4041
2521,8380
4646,6808
2385,5133
19056,3089
2896,716
498,4859
3798,9303
6362,2652
4716,342
4227,3689
8967,4716
6724,845
1310,4256
7872,2838
4000,6955
10460,5871
5874,1353
1146,6880
8389,4270
1518,7836
5184,2908
6936,2906
7341,8007
5484,2097
627,5938
909,330
9270,6178
8564,8531
3634,7836
854,1046
854,897
854,1044
4613,9338
10218,7045
6287,6307
9238,8007
3203,7836
374,7238
6804,9661
9366,9171
5677,5122
3577,9171
7780,10012
2021,9140
539,8750
3227,10019
2289,7745
2985,8603
500,9366
500,9438
3869,8898
3597,8320
1050,8898
5311,5785
3324,8418
824,9172
4414,9173
10043,8320
10043,8298
8856,9855
5521,5756
5521,4043
8701,6978
4352,3988
9032,4705
9032,4778
3565,6254
10329,5969
6164,6470
2929,9173
9758,9956
7809,7677
8101,9425
651,7851
3775,4469
7429,6635
2068,8093
854,8650
4615,9338
10302,7045
4167,5285
6427,9171
1256,9140
2268,7745
6865,2936
2929,9173
597,6978
3427,6540
10226,6254
9494,5969
1175,7677
4317,6635
5490,7851
6858,4469
4870,7045
10057,9140
7976,5969
7261,7677
651,6635
7108,7851
4453,4469
410,7677
8540,7851
4936,4469
3610,9140
8861,4469
10019,9140
2157,4469
8869,8006
8852,UNITED KINGDOM (GB)
7818,5901
9249,UNITED KINGDOM (GB)
7283,5627
7283,5627
5992,4701
1242,7313
2132,7313
9706,7313
9706,7738
10268,4701
10268,6861
8543,7283
8543,6650
1802,7738
9807,7283
9807,8661
9816,7283
2728,7283
7077,7371
5302,5691
5302,5692
6616,2728
452,7702
4631,8515
4053,7011
5302,5691
5302,5692
4401,7388
9978,2325
2200,7540
1186,8779
2802,4018
2802,8240
2955,4018
7710,2170
7140,2955
867,3294
4118,2955
4118,10300
7540,5290
3167,3787
3167,6097
3167,7042
1336,9429
1336,3575
7134,1057
7134,561
7140,7898
1118,1186
1118,5024
427,6623
9563,7552
8966,7552
14107,7552
2749,6352
3517,6913
3543,7707
1304,7707
2132,8017
2132,9458
511,7707
511,10087
1802,9940
1206,10210
6960,6650
511,7136
511,8915
721,6650
721,10247
7739,8972
511,7136
511,8915
3765,9458
1304,9458
5666,7351
6425,5302
4938,3026
1513,7233
7283,3520
5578,6657
2655,7783
10161,4719
8915,4613
8915,4615
7047,4429
6114,4719
6114,7994
2417,9458
9775,10050
5931,4791
5931,1933
7541,9338
9751,8731
9751,8895
2417,9940
2417,6097
1974,7045
553,5118
10241,7663
5080,4941
2165,4755
7082,2797
655,1385
8554,3771
3354,1172
3354,3384
6298,1385
1062,5881
5664,1385
6640,9887
8206,5891
5925,3264
4051,282
6530,8493
1374,681
5851,1548
3905,8493
3905,712
3905,3746
2395,5164
6010,2978
6010,10342
7154,9549
3229,3084
3229,8493
710,574
710,6307
710,8937
8962,10051
7718,5234
4502,2859
4502,8617
4502,10421
2952,8075
7776,9549
1139,7704
7759,6764
7759,8895
3581,7704
14649,6764
14649,8731
14649,5118
8546,2119
7612,6048
5486,2119
5486,2485
7554,7704
5798,3058
5798,3070
394,4324
1164,5400
2914,6979
9727,5634
9727,5547
8408,4899
1282,10070
9476,4560
272,5657
8325,9920
8113,3636
10326,4000
6152,7602
4227,2896
8355,9357
6552,1155
8296,2348
781,1235
10460,14152
3845,7779
5148,6517
4882,986
1617,5938
7875,4966
7875,4966
8909,1590
4766,4397
1449,356
890,519
3273,6424
3716,6403
3203,8194
7290,7631
4211,287
4211,1897
4211,3094
7107,5938
7780,9173
5677,5122
2100,8642
7248,10112
2215,9437
6455,10372
2187,10251
6069,8598
2624,6069
2624,6070
4499,9379
8993,8992
5311,5785
6703,8919
393,10061
5630,4473
3880,8496
8749,2936
2276,5477
5311,5785
5311,7718
5311,9173
10043,8298
10043,8320
9707,2272
732,7718
7870,4043
9032,4778
9032,4705
311,9836
7239,6290
1921,2269
621,6498
9141,5126
9672,9448
9506,10043
10043,8129
7280,7040
8053,9490
10043,5351
10043,8129
2821,4477
8973,7854
8101,9425
7400,7631
4211,3895
4211,4019
4211,7811
9729,9173
354,10251
4982,8750
3597,10061
3597,8320
5619,4473
4730,8496
8849,8298
8849,10043
5311,7718
5153,4778
8157,9836
8701,10043
7994,7631
4211,4789
4211,4969
4211,5917
6368,9173
7521,8298
1533,7718
9762,9836
584,9173
4578,8298
1985,7718
7501,9836
7501,5110
492,9173
492,2569
8871,9836
14105,9173
5251,9836
3577,9173
19062,9173
6497,9173
7105,9173
3888,9173
1766,7514
9978,8006
511,10386
8163,5901
10141,9247
2583,9249
9978,5627
7305,4701
1246,7313
3528,7313
6669,7384
10371,4701
10371,6861
4657,7283
2500,7738
5964,7283
8661,7283
1802,7738
1458,7738
6901,6292
6754,2728
4631,5627
9807,8515
9807,7011
7285,7011
7285,8661
7493,7388
2220,2325
2220,10065
2198,7540
1568,8779
4889,4018
4889,8240
1118,4018
1118,8240
2200,2170
2200,3400
1989,4613
1989,4615
1989,2955
10065,3398
10065,8779
398,5290
7513,3575
7513,9429
7513,9230
10082,1081
10082,10359
3200,7898
6571,1186
6571,5024
7994,6873
8579,10263
4951,7552
2998,6352
4195,6913
6631,7707
3022,7707
3022,10087
2132,9458
2713,10210
2749,10210
8915,6650
5302,7233
1018,6650
1018,8998
8209,8972
8995,7233
7285,10166
2605,9458
4012,8998
7136,5302
5411,3026
6550,8200
10144,3957
10144,4487
7389,6657
3887,7783
7199,7958
7199,5118
4832,4719
8805,4719
1340,5118
7632,10207
1616,10207
6960,3787
6960,6097
2777,2555
8915,8895
8915,6764
6807,10302
6807,2466
1772,8323
5980,5504
359,7663
7691,5881
7691,7892
8304,8493
10094,5539
7581,7668
7581,7547
7581,4219
9827,2713
9731,8008
4551,4306
5418,7930
7177,4308
2760,1172
6689,1172
8739,8493
3065,5571
6616,8006
8653,8621
6686,965
10414,2425
10414,2426
10414,2458
5913,6686
6300,5164
4660,6686
301,2649
3197,6994
7718,5234
6257,6428
831,5583
1410,10051
3584,3537
7304,7545
10027,6764
10027,8895
5662,3120
6673,3910
10256,2823
10256,3351
10256,8731
7790,8731
2650,3058
2823,1955
2823,1953
10341,3545
5474,3633
8686,4357
6747,8114
1822,3545
10178,1605
1861,1906
4015,4784
4234,2525
1829,1161
6362,2652
4167,5612
4227,3689
10326,2838
3845,7779
8296,5444
9219,1441
3845,7779
8711,728
2422,3316
1863,1847
335,6190
7256,4878
8013,4992
4136,2027
6859,8503
6839,2545
3716,1572
2558,2602
344,3294
344,4930
344,8661
9214,3787
9214,8826
9214,971
3523,7631
7581,4107
10414,4045
10414,8621
526,698
526,2859
526,10421
7564,1933
7564,4160
7564,4791
8199,7704
8199,3058
8199,3070
10312,7602
6105,8702
5385,2838
4204,728
6755,2027
4184,8690
9119,9137
4312,9138
4312,9173
1350,5122
584,9173
2075,9907
2283,9173
2029,8603
639,10012
639,492
10061,6193
5000,9907
316,10012
316,9138
4750,9131
732,5476
732,2407
460,8841
460,1716
460,1330
5623,4473
9109,8507
1873,6509
1873,1330
6158,7853
9855,4097
9589,4779
6702,6978
4954,6319
8157,6470
3638,7046
9195,9138
4395,8288
10043,5351
7548,9566
4873,8093
4062,14778
10043,5351
10043,8129
7270,9058
344,5605
344,10300
9214,3319
9214,10359
9214,2198
3048,7631
526,7640
7564,6020
8199,7704
5218,7602
4716,8702
9121,9137
8762,9173
1119,10372
5190,9438
7680,9131
6484,5476
6484,1437
824,8841
824,1716
824,1330
5630,4473
1017,9138
10249,8288
1698,8093
9112,9137
6368,9173
7718,10372
2705,9438
1651,8841
1651,5709
903,7853
5125,9138
1143,8288
6645,8093
9108,9137
7992,9173
7992,7720
7622,9438
4766,8841
4766,5709
9085,9138
2921,8093
9114,9137
6069,9173
8298,9438
10043,9138
3978,8093
9105,9137
639,9173
639,3227
6607,9438
9176,9138
17070,8093
9106,9137
5125,9173
7720,9438
6158,9138
584,9173
9588,9438
9122,9137
7720,9173
3322,9438
9120,9137
3625,9173
6872,9438
9102,9137
2283,9173
975,9438
9098,9137
4004,9173
3227,9438
9101,9137
9101,6368
584,9438
9104,9137
9107,9137
9366,9438
9115,9137
500,9438
500,9366
3597,9137
4101,9438
1405,9137
8908,9137
3493,9438
557,9137
2283,9438
2283,7720
3884,9137
1423,9438
6854,9137
6707,9438
6707,2406
10061,9137
4004,9438
4004,2406
9866,9438
10400,8006
8510,5901
2553,9247
4657,9528
10386,4701
1343,7313
9706,7313
5627,7384
854,5350
4701,7283
3795,8735
7519,7283
1802,7738
3527,7738
1802,7738
10078,6650
6906,2728
6042,8483
6243,8515
6243,10215
7283,7011
7283,8661
6042,8483
8171,7388
7200,7540
7283,8779
2728,4018
2728,8240
2550,4018
2550,8240
2198,2170
2198,3400
4960,3294
10386,2230
